Timestamp,RTU: Supply Air Temperature,RTU: Return Air Temperature,RTU: Supply Air Volumetric Flow Rate,RTU: Circuit 1 Discharge Temperature,RTU: Circuit 2 Discharge Temperature
2017-08-29 12:46:00,58.99,73.09,4360.0,150.4,112.6
2017-08-29 12:47:00,59.08,73.18,4354.0,150.2,112.6
2017-08-29 12:48:00,59.06,73.09,4358.0,150.7,112.7
2017-08-29 12:49:00,59.1,73.15,4362.0,150.7,112.7
2017-08-29 12:50:00,58.03,73.13,4366.0,151.4,125.4
2017-08-29 12:51:00,56.01,73.14,4387.0,156.4,157.1
2017-08-29 12:52:00,55.34,73.11,4389.0,161.6,171.4
2017-08-29 12:53:00,55.09,73.09,4387.0,164.3,176.6
2017-08-29 12:54:00,54.93,73.13,4387.0,165.4,178.5
2017-08-29 12:55:00,54.74,73.14,4389.0,165.7,178.9
2017-08-29 12:56:00,54.65,73.06,4386.0,165.6,178.9
2017-08-29 12:57:00,54.57,72.97,4397.0,166.1,179.3
2017-08-29 12:58:00,54.46,72.97,4383.0,166.3,179.4
2017-08-29 12:59:00,54.37,72.8,4390.0,166.6,179.8
2017-08-29 13:00:00,54.34,72.78,4395.0,166.7,179.8
2017-08-29 13:01:00,54.16,72.72,4393.0,165.9,179.0
2017-08-29 13:02:00,54.07,72.71,4390.0,165.7,178.6
2017-08-29 13:03:00,53.97,72.66,4387.0,165.7,178.7
2017-08-29 13:04:00,53.87,72.68,4394.0,165.0,178.0
2017-08-29 13:05:00,53.82,72.6,4386.0,164.8,177.8
2017-08-29 13:06:00,53.79,72.6,4390.0,165.1,177.9
2017-08-29 13:07:00,53.65,72.6,4396.0,164.4,177.2
2017-08-29 13:08:00,53.57,72.61,4396.0,163.5,176.4
2017-08-29 13:09:00,53.52,72.67,4393.0,163.4,176.2
2017-08-29 13:10:00,53.52,72.66,4388.0,164.4,177.3
2017-08-29 13:11:00,53.57,72.61,4385.0,165.2,178.4
2017-08-29 13:12:00,53.48,72.6,4385.0,165.1,178.2
2017-08-29 13:13:00,53.51,72.6,4376.0,165.4,178.3
2017-08-29 13:14:00,53.42,72.63,4390.0,165.1,177.8
2017-08-29 13:15:00,53.37,72.55,4390.0,163.8,176.7
2017-08-29 13:16:00,53.75,72.52,4380.0,163.5,175.7
2017-08-29 13:17:00,56.45,72.54,4364.0,157.0,165.8
2017-08-29 13:18:00,56.66,72.57,4367.0,153.3,155.8
2017-08-29 13:19:00,56.85,72.67,4361.0,152.8,146.2
2017-08-29 13:20:00,57.03,72.67,4358.0,152.9,137.7
2017-08-29 13:21:00,57.17,72.69,4354.0,151.5,131.4
2017-08-29 13:22:00,57.32,72.74,4362.0,150.5,126.6
2017-08-29 13:23:00,57.41,72.78,4365.0,150.4,122.8
2017-08-29 13:24:00,57.57,72.82,4361.0,150.1,120.2
2017-08-29 13:25:00,57.7,72.85,4365.0,150.4,118.4
2017-08-29 13:26:00,57.89,72.88,4362.0,151.1,117.2
2017-08-29 13:27:00,58.06,72.97,4361.0,151.9,116.5
2017-08-29 13:28:00,58.15,72.98,4357.0,152.6,116.0
2017-08-29 13:29:00,58.24,73.08,4354.0,152.5,115.3
2017-08-29 13:30:00,58.31,73.09,4354.0,151.5,114.9
2017-08-29 13:31:00,58.47,73.12,4351.0,152.3,114.8
2017-08-29 13:32:00,58.54,73.18,4354.0,153.4,114.9
2017-08-29 13:33:00,58.61,73.24,4357.0,153.5,114.9
2017-08-29 13:34:00,58.67,73.22,4358.0,153.1,114.8
2017-08-29 13:35:00,58.73,73.25,4360.0,153.0,114.7
2017-08-29 13:36:00,58.74,73.26,4357.0,152.7,114.6
2017-08-29 13:37:00,58.81,73.29,4353.0,152.8,114.4
2017-08-29 13:38:00,58.54,73.33,4360.0,152.5,116.4
2017-08-29 13:39:00,56.39,73.38,4381.0,156.1,149.6
2017-08-29 13:40:00,55.61,73.32,4384.0,163.1,170.9
2017-08-29 13:41:00,55.4,73.34,4385.0,166.9,179.1
2017-08-29 13:42:00,55.15,73.28,4379.0,167.8,181.1
2017-08-29 13:43:00,54.9,73.26,4384.0,167.0,180.5
2017-08-29 13:44:00,54.8,73.29,4381.0,166.7,180.0
2017-08-29 13:45:00,54.67,73.28,4382.0,166.6,179.9
2017-08-29 13:46:00,54.59,73.21,4378.0,167.0,180.1
2017-08-29 13:47:00,54.59,73.24,4368.0,167.5,180.6
2017-08-29 13:48:00,54.45,73.21,4372.0,167.7,180.7
2017-08-29 13:49:00,54.41,73.23,4368.0,167.8,180.8
2017-08-29 13:50:00,56.58,73.17,4354.0,164.3,174.7
2017-08-29 13:51:00,57.52,73.21,4341.0,158.6,163.2
2017-08-29 13:52:00,57.63,73.13,4348.0,155.7,153.0
2017-08-29 13:53:00,57.79,73.2,4350.0,154.7,143.1
2017-08-29 13:54:00,57.93,73.19,4347.0,153.7,135.7
2017-08-29 13:55:00,58.09,73.28,4348.0,153.7,130.2
2017-08-29 13:56:00,58.21,73.28,4344.0,153.9,126.2
2017-08-29 13:57:00,58.42,73.4,4346.0,154.3,123.4
2017-08-29 13:58:00,58.45,73.37,4340.0,154.4,121.3
2017-08-29 13:59:00,58.6,73.43,4336.0,154.3,119.9
2017-08-29 14:00:00,58.67,73.42,4342.0,153.9,118.8
2017-08-29 14:01:00,58.75,73.46,4344.0,153.8,118.1
2017-08-29 14:02:00,58.82,73.52,4337.0,154.3,117.5
2017-08-29 14:03:00,58.86,73.48,4350.0,154.0,117.0
2017-08-29 14:04:00,58.96,73.59,4340.0,153.6,116.5
2017-08-29 14:05:00,58.96,73.58,4337.0,153.5,115.9
2017-08-29 14:06:00,59.0,73.66,4345.0,152.7,115.3
2017-08-29 14:07:00,58.66,73.67,4340.0,152.3,117.9
2017-08-29 14:08:00,56.4,73.68,4368.0,155.4,150.0
2017-08-29 14:09:00,55.65,73.68,4371.0,161.9,169.5
2017-08-29 14:10:00,55.41,73.66,4372.0,165.8,177.8
2017-08-29 14:11:00,55.28,73.66,4372.0,167.6,180.6
2017-08-29 14:12:00,55.12,73.62,4368.0,167.8,181.0
2017-08-29 14:13:00,55.0,73.6,4361.0,167.6,180.8
2017-08-29 14:14:00,54.94,73.58,4372.0,167.9,181.2
2017-08-29 14:15:00,54.95,73.56,4374.0,168.9,182.1
2017-08-29 14:16:00,54.9,73.5,4368.0,169.6,182.7
2017-08-29 14:17:00,54.79,73.38,4376.0,169.3,182.4
2017-08-29 14:18:00,54.68,73.34,4375.0,168.7,181.7
2017-08-29 14:19:00,54.61,73.32,4374.0,168.2,181.1
2017-08-29 14:20:00,57.08,73.31,4343.0,164.9,174.2
2017-08-29 14:21:00,57.82,73.3,4340.0,159.9,163.1
2017-08-29 14:22:00,57.92,73.35,4345.0,156.2,153.0
2017-08-29 14:23:00,58.09,73.41,4332.0,155.6,143.1
2017-08-29 14:24:00,58.19,73.47,4334.0,155.0,135.6
2017-08-29 14:25:00,58.36,73.47,4332.0,154.3,130.3
2017-08-29 14:26:00,58.51,73.55,4342.0,154.3,126.3
2017-08-29 14:27:00,58.65,73.56,4340.0,154.6,123.4
2017-08-29 14:28:00,58.78,73.62,4332.0,154.1,121.0
2017-08-29 14:29:00,58.82,73.65,4332.0,153.4,119.1
2017-08-29 14:30:00,58.89,73.67,4331.0,153.2,117.7
2017-08-29 14:31:00,58.99,73.68,4333.0,153.1,116.8
2017-08-29 14:32:00,59.1,73.72,4338.0,153.6,116.2
2017-08-29 14:33:00,59.13,73.77,4331.0,153.6,115.5
2017-08-29 14:34:00,59.2,73.82,4343.0,153.3,115.3
2017-08-29 14:35:00,58.24,73.89,4350.0,154.5,127.8
2017-08-29 14:36:00,56.46,73.92,4361.0,160.2,160.6
2017-08-29 14:37:00,55.97,73.94,4352.0,166.3,176.0
2017-08-29 14:38:00,55.74,73.88,4374.0,169.1,181.5
2017-08-29 14:39:00,55.54,73.91,4370.0,168.8,182.1
2017-08-29 14:40:00,55.37,73.86,4365.0,169.2,182.5
2017-08-29 14:41:00,55.22,73.85,4371.0,168.8,181.8
2017-08-29 14:42:00,55.12,73.74,4371.0,168.6,181.7
2017-08-29 14:43:00,55.05,73.8,4357.0,169.0,181.9
2017-08-29 14:44:00,55.01,73.82,4365.0,169.3,182.1
2017-08-29 14:45:00,54.9,73.72,4363.0,169.6,182.2
2017-08-29 14:46:00,54.89,73.74,4374.0,169.6,182.0
2017-08-29 14:47:00,54.82,73.7,4374.0,169.5,181.9
2017-08-29 14:48:00,55.45,73.69,4375.0,169.9,181.3
2017-08-29 14:49:00,57.9,73.68,4329.0,164.7,171.1
2017-08-29 14:50:00,58.04,73.71,4339.0,160.4,161.3
2017-08-29 14:51:00,58.13,73.7,4334.0,158.0,150.8
2017-08-29 14:52:00,58.28,73.74,4333.0,156.8,142.0
2017-08-29 14:53:00,58.35,73.75,4346.0,156.0,135.3
2017-08-29 14:54:00,58.53,73.82,4335.0,155.8,130.4
2017-08-29 14:55:00,58.64,73.83,4339.0,155.2,126.5
2017-08-29 14:56:00,58.65,73.85,4333.0,154.0,123.5
2017-08-29 14:57:00,58.76,73.85,4339.0,153.4,121.3
2017-08-29 14:58:00,58.89,73.89,4335.0,154.8,119.9
2017-08-29 14:59:00,59.1,73.97,4340.0,155.9,119.1
2017-08-29 15:00:00,59.1,73.9,4344.0,155.3,118.4
2017-08-29 15:01:00,59.2,74.08,4332.0,154.5,117.7
2017-08-29 15:02:00,59.22,74.07,4327.0,153.9,116.8
2017-08-29 15:03:00,59.26,74.08,4333.0,153.4,116.3
2017-08-29 15:04:00,59.36,74.1,4331.0,154.0,116.0
2017-08-29 15:05:00,59.36,74.16,4327.0,154.2,115.6
2017-08-29 15:06:00,59.46,74.17,4324.0,154.0,115.9
2017-08-29 15:07:00,59.52,74.21,4329.0,154.9,115.8
2017-08-29 15:08:00,58.91,74.23,4337.0,155.1,122.4
2017-08-29 15:09:00,56.81,74.24,4359.0,158.5,155.1
2017-08-29 15:10:00,56.1,74.23,4364.0,164.4,172.7
2017-08-29 15:11:00,55.78,74.19,4358.0,167.2,179.2
2017-08-29 15:12:00,55.57,74.17,4359.0,168.2,181.1
2017-08-29 15:13:00,55.41,74.15,4363.0,168.4,181.7
2017-08-29 15:14:00,55.35,74.13,4363.0,168.7,182.0
2017-08-29 15:15:00,55.25,74.11,4363.0,169.0,182.0
2017-08-29 15:16:00,55.19,74.08,4360.0,169.2,182.1
2017-08-29 15:17:00,55.04,74.02,4367.0,169.4,182.1
2017-08-29 15:18:00,55.04,73.98,4362.0,169.7,182.4
2017-08-29 15:19:00,54.98,73.93,4361.0,170.4,183.2
2017-08-29 15:20:00,54.95,73.91,4356.0,170.9,183.6
2017-08-29 15:21:00,54.89,73.88,4367.0,170.7,183.4
2017-08-29 15:22:00,54.82,73.86,4373.0,169.8,182.5
2017-08-29 15:23:00,54.74,73.83,4359.0,170.0,182.7
2017-08-29 15:24:00,54.68,73.82,4368.0,169.8,182.2
2017-08-29 15:25:00,54.58,73.8,4368.0,168.6,181.0
2017-08-29 15:26:00,54.49,73.83,4355.0,167.9,180.3
2017-08-29 15:27:00,54.4,73.75,4373.0,168.2,180.8
2017-08-29 15:28:00,54.41,73.75,4366.0,168.1,181.0
2017-08-29 15:29:00,54.43,73.74,4364.0,168.4,181.3
2017-08-29 15:30:00,54.38,73.72,4358.0,168.1,181.1
2017-08-29 15:31:00,54.35,73.64,4362.0,167.8,180.9
2017-08-29 15:32:00,54.34,73.65,4360.0,168.2,181.3
2017-08-29 15:33:00,54.35,73.68,4355.0,169.1,181.8
2017-08-29 15:34:00,54.34,73.61,4364.0,168.8,181.5
2017-08-29 15:35:00,54.34,73.62,4356.0,169.0,181.6
2017-08-29 15:36:00,54.26,73.6,4364.0,168.2,180.7
2017-08-29 15:37:00,54.18,73.59,4359.0,167.4,179.6
2017-08-29 15:38:00,54.1,73.49,4363.0,166.8,179.0
2017-08-29 15:39:00,54.12,73.54,4366.0,167.0,179.4
2017-08-29 15:40:00,54.17,73.52,4359.0,168.0,180.7
2017-08-29 15:41:00,54.26,73.55,4359.0,169.6,182.2
2017-08-29 15:42:00,54.27,73.47,4361.0,169.7,182.3
2017-08-29 15:43:00,54.27,73.5,4363.0,170.1,182.7
2017-08-29 15:44:00,54.27,73.51,4362.0,169.9,182.6
2017-08-29 15:45:00,54.24,73.48,4358.0,169.9,182.6
2017-08-29 15:46:00,54.24,73.48,4359.0,169.7,182.4
2017-08-29 15:47:00,54.26,73.47,4360.0,169.7,182.4
2017-08-29 15:48:00,54.22,73.45,4359.0,169.5,182.1
2017-08-29 15:49:00,54.16,73.46,4364.0,169.2,181.7
2017-08-29 15:50:00,54.16,73.43,4364.0,169.1,181.8
2017-08-29 15:51:00,54.08,73.39,4363.0,168.5,181.5
2017-08-29 15:52:00,54.05,73.39,4359.0,167.8,180.9
2017-08-29 15:53:00,54.0,73.47,4365.0,168.0,181.1
2017-08-29 15:54:00,54.01,73.46,4366.0,168.4,181.3
2017-08-29 15:55:00,53.96,73.45,4366.0,168.9,181.7
2017-08-29 15:56:00,53.99,73.45,4372.0,168.8,181.5
2017-08-29 15:57:00,53.89,73.42,4365.0,168.5,181.0
2017-08-29 15:58:00,53.94,73.42,4373.0,168.7,181.1
2017-08-29 15:59:00,53.9,73.42,4365.0,168.6,181.0
2017-08-29 16:00:00,53.84,73.44,4377.0,168.0,180.4
2017-08-29 16:01:00,53.79,73.39,4373.0,167.9,180.3
2017-08-29 16:02:00,56.08,73.38,4350.0,164.4,173.9
2017-08-29 16:03:00,57.08,73.38,4339.0,160.0,163.0
2017-08-29 16:04:00,57.22,73.43,4341.0,157.3,153.3
2017-08-29 16:05:00,57.34,73.48,4339.0,155.7,144.1
2017-08-29 16:06:00,57.57,73.53,4345.0,155.6,137.1
2017-08-29 16:07:00,57.68,73.61,4343.0,156.2,131.9
2017-08-29 16:08:00,57.9,73.65,4327.0,156.6,128.2
2017-08-29 16:09:00,58.02,73.74,4343.0,156.9,125.6
2017-08-29 16:10:00,58.2,73.76,4337.0,157.0,123.7
2017-08-29 16:11:00,58.31,73.8,4337.0,156.7,122.1
2017-08-29 16:12:00,58.37,73.84,4331.0,156.2,120.9
2017-08-29 16:13:00,58.42,73.86,4331.0,155.5,119.8
2017-08-29 16:14:00,58.49,73.87,4331.0,155.2,119.0
2017-08-29 16:15:00,58.57,73.9,4335.0,154.8,118.1
2017-08-29 16:16:00,58.62,73.96,4347.0,154.6,117.5
2017-08-29 16:17:00,58.74,73.96,4337.0,155.4,117.3
2017-08-29 16:18:00,58.85,73.98,4335.0,155.8,117.2
2017-08-29 16:19:00,58.93,74.04,4335.0,155.6,117.1
2017-08-29 16:20:00,59.0,74.06,4332.0,155.6,117.0
2017-08-29 16:21:00,59.1,74.06,4339.0,155.7,117.0
2017-08-29 16:22:00,58.94,74.07,4336.0,156.5,119.0
2017-08-29 16:23:00,56.97,74.14,4360.0,160.1,152.7
2017-08-29 16:24:00,56.17,74.07,4364.0,166.6,174.1
2017-08-29 16:25:00,55.95,74.13,4362.0,169.8,181.9
2017-08-29 16:26:00,55.83,74.13,4358.0,171.7,185.0
2017-08-29 16:27:00,55.75,74.13,4352.0,172.7,186.4
2017-08-29 16:28:00,55.65,74.1,4363.0,172.5,186.2
2017-08-29 16:29:00,55.54,74.07,4361.0,172.3,185.9
2017-08-29 16:30:00,55.53,74.09,4354.0,172.3,185.7
2017-08-29 16:31:00,55.39,74.05,4353.0,171.7,185.0
2017-08-29 16:32:00,55.33,74.05,4360.0,171.2,184.5
2017-08-29 16:33:00,55.21,73.96,4367.0,171.1,184.3
2017-08-29 16:34:00,55.17,73.96,4364.0,171.1,184.2
2017-08-29 16:35:00,55.1,73.92,4371.0,171.2,184.2
2017-08-29 16:36:00,55.11,73.9,4360.0,171.3,184.4
2017-08-29 16:37:00,55.03,73.88,4363.0,171.6,184.6
2017-08-29 16:38:00,55.02,73.86,4362.0,171.5,184.6
2017-08-29 16:39:00,54.94,73.81,4362.0,171.4,184.2
2017-08-29 16:40:00,54.87,73.86,4356.0,170.6,183.5
2017-08-29 16:41:00,54.78,73.83,4355.0,170.1,183.2
2017-08-29 16:42:00,54.77,73.84,4364.0,170.8,183.8
2017-08-29 16:43:00,54.82,73.8,4360.0,171.7,184.6
2017-08-29 16:44:00,54.81,73.81,4362.0,172.1,184.9
2017-08-29 16:45:00,54.8,73.81,4359.0,172.0,184.9
2017-08-29 16:46:00,54.73,73.78,4358.0,171.7,184.5
2017-08-29 16:47:00,54.68,73.76,4353.0,171.3,184.1
2017-08-29 16:48:00,54.7,73.85,4357.0,171.4,184.1
2017-08-29 16:49:00,54.59,73.72,4361.0,171.1,183.8
2017-08-29 16:50:00,54.55,73.8,4362.0,170.5,183.1
2017-08-29 16:51:00,54.5,73.77,4371.0,170.2,182.9
2017-08-29 16:52:00,54.5,73.79,4363.0,170.3,183.0
2017-08-29 16:53:00,54.53,73.72,4367.0,170.9,183.6
2017-08-29 16:54:00,54.42,73.72,4360.0,171.1,183.5
2017-08-29 16:55:00,54.35,73.74,4366.0,170.4,182.8
2017-08-29 16:56:00,54.25,73.68,4366.0,169.3,181.6
2017-08-29 16:57:00,54.27,73.68,4360.0,169.5,182.0
2017-08-29 16:58:00,54.28,73.72,4354.0,170.6,183.1
2017-08-29 16:59:00,54.24,73.73,4358.0,170.4,182.9
2017-08-29 17:00:00,54.18,73.69,4357.0,169.6,182.2
2017-08-29 17:01:00,54.19,73.68,4362.0,169.5,182.3
2017-08-29 17:02:00,54.19,73.66,4367.0,169.9,182.6
2017-08-29 17:03:00,54.16,73.62,4366.0,169.3,181.9
2017-08-29 17:04:00,54.09,73.59,4358.0,168.9,181.5
2017-08-29 17:05:00,54.06,73.58,4358.0,168.7,181.4
2017-08-29 17:06:00,54.06,73.49,4369.0,169.5,182.2
2017-08-29 17:07:00,54.11,73.5,4365.0,170.4,183.2
2017-08-29 17:08:00,54.08,73.45,4365.0,170.6,183.3
2017-08-29 17:09:00,54.14,73.45,4364.0,170.9,183.5
2017-08-29 17:10:00,54.08,73.43,4364.0,170.8,183.5
2017-08-29 17:11:00,54.0,73.43,4362.0,170.1,182.7
2017-08-29 17:12:00,53.92,73.46,4372.0,169.2,181.8
2017-08-29 17:13:00,53.9,73.49,4364.0,169.0,181.6
2017-08-29 17:14:00,55.91,73.41,4342.0,165.7,175.8
2017-08-29 17:15:00,57.08,73.5,4343.0,160.8,164.6
2017-08-29 17:16:00,57.18,73.51,4334.0,157.1,155.1
2017-08-29 17:17:00,57.37,73.57,4336.0,156.3,145.2
2017-08-29 17:18:00,57.51,73.54,4349.0,156.2,137.6
2017-08-29 17:19:00,57.68,73.67,4339.0,155.8,132.0
2017-08-29 17:20:00,57.77,73.68,4343.0,154.9,127.8
2017-08-29 17:21:00,57.93,73.74,4333.0,154.9,124.5
2017-08-29 17:22:00,58.0,73.77,4340.0,154.5,122.2
2017-08-29 17:23:00,58.11,73.81,4341.0,154.7,120.4
2017-08-29 17:24:00,58.22,73.85,4336.0,154.6,119.2
2017-08-29 17:25:00,58.27,73.82,4336.0,154.6,118.1
2017-08-29 17:26:00,58.42,73.9,4342.0,154.5,117.5
2017-08-29 17:27:00,58.53,73.98,4335.0,155.0,117.0
2017-08-29 17:28:00,58.61,73.99,4335.0,155.3,116.7
2017-08-29 17:29:00,58.73,73.96,4344.0,155.4,116.5
2017-08-29 17:30:00,58.79,74.0,4330.0,155.4,116.4
2017-08-29 17:31:00,58.85,74.01,4339.0,155.6,116.2
2017-08-29 17:32:00,58.91,74.09,4339.0,155.7,116.2
2017-08-29 17:33:00,59.03,74.14,4323.0,156.2,116.2
2017-08-29 17:34:00,58.09,74.08,4341.0,157.0,129.5
2017-08-29 17:35:00,56.39,74.16,4357.0,162.2,162.6
2017-08-29 17:36:00,55.87,74.18,4369.0,167.5,177.3
2017-08-29 17:37:00,55.62,74.14,4366.0,169.5,182.3
2017-08-29 17:38:00,55.46,74.09,4365.0,170.5,184.1
2017-08-29 17:39:00,55.37,74.02,4369.0,170.9,184.6
2017-08-29 17:40:00,55.27,74.02,4361.0,171.6,185.2
2017-08-29 17:41:00,55.22,73.89,4361.0,171.7,185.1
2017-08-29 17:42:00,55.13,73.85,4366.0,171.2,184.4
2017-08-29 17:43:00,55.04,73.82,4368.0,171.1,184.2
2017-08-29 17:44:00,54.95,73.75,4373.0,170.6,183.7
2017-08-29 17:45:00,54.94,73.69,4372.0,171.2,184.3
2017-08-29 17:46:00,54.87,73.69,4361.0,171.6,184.6
2017-08-29 17:47:00,54.84,73.64,4348.0,171.1,184.3
2017-08-29 17:48:00,54.77,73.63,4349.0,171.0,184.0
2017-08-29 17:49:00,54.73,73.62,4352.0,170.9,183.8
2017-08-29 17:50:00,54.63,73.53,4358.0,170.9,183.9
2017-08-29 17:51:00,54.61,73.51,4349.0,171.0,183.9
2017-08-29 17:52:00,54.49,73.48,4364.0,170.6,183.4
2017-08-29 17:53:00,54.47,73.45,4362.0,170.5,183.3
2017-08-29 17:54:00,54.38,73.43,4354.0,170.3,182.9
2017-08-29 17:55:00,54.33,73.42,4363.0,169.8,182.4
2017-08-29 17:56:00,54.3,73.4,4358.0,169.8,182.4
2017-08-29 17:57:00,54.25,73.39,4357.0,170.3,182.8
2017-08-29 17:58:00,54.24,73.34,4365.0,170.2,182.7
2017-08-29 17:59:00,54.13,73.3,4361.0,169.3,181.9
2017-08-29 18:00:00,54.07,73.32,4362.0,169.4,182.1
2017-08-29 18:01:00,54.03,73.3,4359.0,169.4,182.1
2017-08-29 18:02:00,53.96,73.22,4367.0,169.3,182.0
2017-08-29 18:03:00,53.9,73.24,4358.0,169.1,181.8
2017-08-29 18:04:00,53.88,73.11,4360.0,169.0,181.7
2017-08-29 18:05:00,53.83,73.15,4362.0,169.1,181.7
2017-08-29 18:06:00,53.8,73.09,4365.0,169.1,181.6
2017-08-29 18:07:00,53.73,73.11,4368.0,168.7,181.2
2017-08-29 18:08:00,53.68,73.06,4370.0,168.2,180.7
2017-08-29 18:09:00,53.61,73.04,4364.0,167.8,180.3
2017-08-29 18:10:00,53.51,72.96,4364.0,167.2,179.7
2017-08-29 18:11:00,53.53,72.99,4368.0,167.3,180.0
2017-08-29 18:12:00,53.43,72.94,4366.0,167.5,180.1
2017-08-29 18:13:00,53.39,72.93,4359.0,166.6,179.2
2017-08-29 18:14:00,53.35,72.86,4366.0,166.7,179.3
2017-08-29 18:15:00,53.41,72.84,4364.0,167.0,179.7
2017-08-29 18:16:00,53.37,72.76,4364.0,167.2,179.8
2017-08-29 18:17:00,53.43,72.78,4367.0,167.3,180.0
2017-08-29 18:18:00,53.36,72.75,4369.0,167.5,180.1
2017-08-29 18:19:00,53.42,72.75,4366.0,168.0,180.5
2017-08-29 18:20:00,53.36,72.74,4379.0,167.9,180.6
2017-08-29 18:21:00,53.28,72.69,4370.0,167.0,179.6
2017-08-29 18:22:00,53.17,72.68,4366.0,166.0,178.7
2017-08-29 18:23:00,53.11,72.63,4370.0,165.1,178.0
2017-08-29 18:24:00,53.01,72.65,4368.0,164.4,177.1
2017-08-29 18:25:00,53.01,72.61,4373.0,164.1,176.8
2017-08-29 18:26:00,52.92,72.62,4376.0,164.2,176.9
2017-08-29 18:27:00,52.9,72.64,4370.0,164.0,176.7
2017-08-29 18:28:00,55.43,72.63,4344.0,160.1,169.2
2017-08-29 18:29:00,56.19,72.64,4328.0,154.6,158.4
2017-08-29 18:30:00,56.31,72.7,4348.0,151.4,148.9
2017-08-29 18:31:00,56.45,72.72,4337.0,151.0,139.8
2017-08-29 18:32:00,56.59,72.81,4344.0,150.6,132.1
2017-08-29 18:33:00,56.72,72.77,4339.0,150.2,126.7
2017-08-29 18:34:00,56.83,72.84,4343.0,150.2,122.7
2017-08-29 18:35:00,56.87,72.87,4338.0,149.7,119.6
2017-08-29 18:36:00,56.97,72.96,4342.0,149.0,117.4
2017-08-29 18:37:00,57.07,72.98,4343.0,148.8,115.7
2017-08-29 18:38:00,57.19,72.97,4340.0,149.0,114.4
2017-08-29 18:39:00,56.3,72.95,4362.0,150.1,124.3
2017-08-29 18:40:00,54.5,72.92,4370.0,154.5,155.3
2017-08-29 18:41:00,53.91,72.88,4371.0,159.6,169.7
2017-08-29 18:42:00,53.72,72.82,4371.0,161.7,174.7
2017-08-29 18:43:00,53.55,72.75,4367.0,162.5,176.3
2017-08-29 18:44:00,53.38,72.67,4372.0,162.2,176.3
2017-08-29 18:45:00,53.26,72.63,4373.0,162.1,176.0
2017-08-29 18:46:00,53.17,72.54,4379.0,162.2,176.0
2017-08-29 18:47:00,53.08,72.5,4373.0,162.0,175.7
2017-08-29 18:48:00,52.92,72.42,4378.0,161.3,174.8
2017-08-29 18:49:00,52.82,72.41,4373.0,161.0,174.4
2017-08-29 18:50:00,52.71,72.32,4370.0,160.7,174.2
2017-08-29 18:51:00,52.66,72.32,4382.0,160.8,174.4
2017-08-29 18:52:00,52.58,72.19,4371.0,160.8,174.1
2017-08-29 18:53:00,52.48,72.22,4380.0,160.4,173.6
2017-08-29 18:54:00,52.34,72.12,4376.0,159.7,172.8
2017-08-29 18:55:00,52.38,72.13,4367.0,159.2,172.2
2017-08-29 18:56:00,55.35,72.04,4346.0,154.4,163.4
2017-08-29 18:57:00,55.65,72.08,4350.0,150.5,153.5
2017-08-29 18:58:00,55.73,72.02,4350.0,148.7,143.9
2017-08-29 18:59:00,55.92,72.06,4346.0,147.9,134.7
2017-08-29 19:00:00,56.08,72.08,4349.0,147.2,127.9
2017-08-29 19:01:00,56.18,72.11,4345.0,146.8,122.9
2017-08-29 19:02:00,56.28,72.11,4344.0,146.6,119.2
2017-08-29 19:03:00,56.44,72.15,4350.0,146.5,116.5
2017-08-29 19:04:00,56.45,72.19,4348.0,146.3,114.4
2017-08-29 19:05:00,56.55,72.21,4348.0,146.1,112.8
2017-08-29 19:06:00,56.62,72.27,4352.0,145.8,111.7
2017-08-29 19:07:00,56.25,72.33,4351.0,146.2,115.0
2017-08-29 19:08:00,54.08,72.35,4374.0,149.4,145.6
2017-08-29 19:09:00,53.32,72.38,4373.0,153.9,162.7
2017-08-29 19:10:00,53.01,72.32,4388.0,156.6,169.1
2017-08-29 19:11:00,52.85,72.32,4371.0,157.9,171.5
2017-08-29 19:12:00,52.78,72.3,4387.0,158.4,172.5
2017-08-29 19:13:00,52.65,72.24,4382.0,158.1,172.7
2017-08-29 19:14:00,52.56,72.18,4380.0,157.5,172.4
2017-08-29 19:15:00,52.45,72.09,4386.0,156.8,172.2
2017-08-29 19:16:00,52.38,72.06,4383.0,156.3,172.2
2017-08-29 19:17:00,52.29,71.94,4379.0,156.0,172.1
2017-08-29 19:18:00,52.24,71.86,4391.0,155.0,171.9
2017-08-29 19:19:00,52.15,71.79,4377.0,153.2,171.5
2017-08-29 19:20:00,52.08,71.74,4389.0,153.3,171.1
2017-08-29 19:21:00,51.97,71.69,4379.0,153.1,170.9
2017-08-29 19:22:00,54.62,71.66,4365.0,150.3,164.0
2017-08-29 19:23:00,55.29,71.61,4347.0,148.2,153.4
2017-08-29 19:24:00,55.31,71.63,4356.0,146.2,144.2
2017-08-29 19:25:00,55.45,71.6,4357.0,145.5,134.6
2017-08-29 19:26:00,55.59,71.62,4358.0,144.9,127.2
2017-08-29 19:27:00,55.68,71.6,4353.0,144.5,121.9
2017-08-29 19:28:00,55.78,71.64,4360.0,144.3,117.9
2017-08-29 19:29:00,55.91,71.6,4363.0,144.1,114.9
2017-08-29 19:30:00,55.98,71.67,4351.0,143.9,112.8
2017-08-29 19:31:00,56.02,71.61,4363.0,143.6,111.1
2017-08-29 19:32:00,56.06,71.63,4352.0,143.4,109.9
2017-08-29 19:33:00,56.16,71.66,4358.0,143.2,108.9
2017-08-29 19:34:00,56.21,71.62,4346.0,143.1,108.2
